id,price,room,district,subway,subway distance (min),square footage,livable space,kitchen space,floor,number of floors,construction year,parking,apartment type,house type,renovation,bathroom,balcony,elevator
287955325,5600000.0,1,Невский,Улица Дыбенко,12,29.3,15.2,6.5,3,9,1973,,Вторичка,,Косметический,1.0,,1.0
294545509,5654000.0,1,Василеостровский,Горный институт,6,20.56,9.6,5.0,2,15,2024,"Подземная,",Новостройка,Монолитный,,1.0,,1.0
292799558,5650000.0,1,Выборгский,Площадь Мужества,12,22.37,13.1,3.0,7,11,2018,Подземная,Вторичка,Монолитный,Дизайнерский,1.0,1,4.0
292589395,5700000.0,1,Красносельский,Проспект Ветеранов,14,38.8,20.0,10.5,3,7,2017,Наземная,Вторичка,Монолитный,Косметический,1.0,1,1.0
294605041,5700000.0,1,Петродворцовый,,,36.2,15.3,12.8,7,9,2019,Наземная,Вторичка,Кирпичный,Косметический,1.0,1,3.0
293023506,5750000.0,1,Приморский,Пионерская,21,30.6,17.7,6.3,9,9,1977,,Вторичка,Панельный,Косметический,1.0,,1.0
294497265,5799000.0,1,Красносельский,Автово,6,21.97,14.0,3.0,8,25,2024,,Новостройка,,,1.0,,2.0
291702360,5809999.0,1,Выборгский,Парнас,13,35.56,11.3,11.5,2,15,2025,Гостевая,Новостройка,Монолитный,,,,
284670522,5800000.0,1,Московский,Звездная,25,21.36,13.5,,10,12,2024,,Новостройка,Монолитно-кирпичный,,,1,
294286695,5800000.0,3,Красносельский,Проспект Ветеранов,24,58.7,37.2,6.2,1,5,1969,Наземная,Вторичка,Кирпичный,Косметический,1.0,,
294539085,5800500.0,1,Красногвардейский,Новочеркасская,4,22.5,10.0,5.0,3,12,2025,Подземная,Новостройка,Монолитный,,,,
276767058,5808387.0,1,Московский,Московская,5,22.12,13.8,,3,16,2024,"Подземная,",Новостройка,Монолитный,,1.0,1,
286477620,5800000.0,1,Красносельский,Проспект Ветеранов,14,39.1,17.4,10.6,3,8,2020,Подземная,Вторичка,Монолитный,Без,1.0,1,1.0
294074075,5800000.0,1,Фрунзенский,,,26.5,21.5,,12,19,,Подземная,Вторичка,Монолитный,Евроремонт,1.0,,4.0
289865627,5800000.0,1,Невский,Рыбацкое,5,36.0,15.0,10.0,8,23,2017,Наземная,Вторичка,Монолитно-кирпичный,Косметический,1.0,1,3.0
294447954,5800000.0,1,Невский,Проспект Большевиков,9,29.23,15.2,6.7,4,9,1972,Наземная,Вторичка,,Евроремонт,1.0,,1.0
292308939,5864892.0,1,Пушкинский,Звездная,14,35.95,12.6,12.5,1,5,2025,Гостевая,Новостройка,Монолитный,,,,
294816053,5999888.0,2,Красногвардейский,Площадь Ленина,7,49.6,,6.0,2,9,1967,Наземная,Вторичка,,Косметический,1.0,1,1.0
294206228,5974124.0,1,Невский,Пролетарская,10,38.0,14.8,11.5,13,24,2023,Подземная,Новостройка,Монолитно-кирпичный,,1.0,,
294696677,5900000.0,1,Выборгский,Проспект Просвещения,20,33.0,18.0,6.0,2,9,1978,Наземная,Вторичка,,Косметический,1.0,,1.0
293597667,5900000.0,1,Приморский,Комендантский проспект,5,25.7,19.2,,2,12,2015,,Вторичка,Кирпичный,Евроремонт,1.0,1,2.0
291411256,5950000.0,1,Красносельский,Проспект Ветеранов,15,32.6,13.9,10.2,4,8,2022,,Вторичка,Монолитно-кирпичный,Евроремонт,1.0,1,2.0
292909092,5900000.0,1,Пушкинский,Купчино,8,35.5,17.2,9.5,12,24,2015,,Вторичка,Монолитный,Евроремонт,1.0,1,2.0
291311497,5990000.0,1,Красносельский,Проспект Ветеранов,13,32.8,15.5,8.9,7,11,2020,,Вторичка,Монолитный,Косметический,1.0,1,2.0
292286144,5990000.0,1,Выборгский,,,29.0,12.0,9.0,3,25,2020,Подземная,Вторичка,Кирпичный,Дизайнерский,1.0,1,
294207143,5950000.0,1,Невский,Рыбацкое,10,36.7,17.8,8.3,2,9,1988,Наземная,Вторичка,,Без,1.0,1,1.0
292608505,5900000.0,1,Пушкинский,Купчино,7,34.89,10.1,16.1,6,11,2025,,Новостройка,Монолитный,,1.0,1,2.0
293241666,5990000.0,1,Курортный,Беговая,26,35.0,15.6,8.2,1,6,,,Вторичка,Панельный,Косметический,1.0,1,
291921103,5900000.0,1,Красногвардейский,Новочеркасская,6,31.0,18.1,6.2,5,5,1960,Наземная,Вторичка,Панельный,Без,1.0,1,
291303267,5900000.0,1,Колпинский,Рыбацкое,9,35.8,15.2,11.2,17,19,2014,Подземная,Вторичка,Монолитно-кирпичный,Евроремонт,1.0,1,2.0
283987033,6000000.0,1,Василеостровский,Приморская,15,23.54,15.1,,9,13,2023,,Новостройка,Монолитно-кирпичный,,,1,
293037087,6000000.0,1,Московский,,,32.9,15.0,10.0,3,5,2022,,Вторичка,Монолитный,Евроремонт,,1,
294625460,6000000.0,1,Приморский,Комендантский проспект,4,25.3,,,17,25,2014,,Вторичка,Монолитный,Косметический,1.0,1,4.0
292459101,6000000.0,1,Фрунзенский,Бухарестская,3,26.1,21.1,,14,18,2023,Подземная,Вторичка,Монолитный,Евроремонт,1.0,,2.0
287797341,6050000.0,1,Приморский,Комендантский проспект,9,25.0,15.0,5.0,12,12,2022,Подземная,Вторичка,Кирпичный,Без,1.0,1,2.0
288293539,6088318.0,1,Пушкинский,Купчино,20,31.1,11.8,8.4,2,4,2025,Гостевая,Новостройка,Монолитно-кирпичный,,1.0,1,
294778413,6100000.0,3,Пушкинский,Шушары,19,55.0,40.0,5.0,5,5,1969,Наземная,Вторичка,Кирпичный,Без,1.0,,
288283129,6100000.0,1,Колпинский,Рыбацкое,21,38.22,13.5,13.3,2,5,2023,,Вторичка,Монолитный,Без,1.0,1,1.0
294268780,6100000.0,1,Невский,Улица Дыбенко,16,35.4,13.0,8.1,4,14,1973,,Вторичка,Кирпичный,Косметический,1.0,1,2.0
294083151,6100000.0,1,Пушкинский,Купчино,7,43.5,17.4,10.7,2,7,2009,,Вторичка,Монолитный,Косметический,1.0,1,2.0
294379019,6100000.0,1,Василеостровский,Приморская,6,35.8,13.6,11.8,16,19,2018,Многоуровневая,Вторичка,Монолитный,Евроремонт,1.0,,8.0
294259914,6190000.0,1,Красносельский,Ленинский проспект,9,35.6,20.1,6.1,5,9,1970,Наземная,Вторичка,Кирпичный,Евроремонт,1.0,1,1.0
294651197,6177888.0,2,Приморский,Беговая,13,33.87,9.9,14.7,4,23,2025,Отдельная,Новостройка,Монолитный,,,,4.0
294193662,6150004.0,1,Невский,Проспект Большевиков,6,21.45,14.7,,15,19,2024,Отдельная,Новостройка,Монолитно-кирпичный,,,1,10.0
292792262,6180608.0,1,Приморский,Беговая,13,34.49,16.0,9.5,8,23,2025,Отдельная,Новостройка,Монолитный,,,,4.0
286243128,6199000.0,1,Невский,Проспект Большевиков,15,33.3,17.5,8.6,3,10,,,Вторичка,,Косметический,1.0,1,1.0
271960970,6150000.0,1,Пушкинский,Купчино,,37.0,20.0,7.7,4,4,1980,,Вторичка,Кирпичный,Косметический,1.0,1,
292848766,6150000.0,1,Фрунзенский,Дунайская,16,34.0,15.6,10.0,4,12,,,Вторичка,,Без,1.0,1,2.0
291491587,6150000.0,2,Красносельский,Проспект Ветеранов,9,45.3,31.3,5.5,5,5,1971,Наземная,Вторичка,,Косметический,1.0,1,
292590429,6227176.0,1,Калининский,Выборгская,20,22.32,13.5,,3,19,2025,"Подземная,",Новостройка,Монолитный,,1.0,1,
294689118,6250000.0,1,Пушкинский,Купчино,8,31.5,18.5,8.0,6,25,2018,,Вторичка,Монолитный,Косметический,1.0,1,2.0
293267018,6200000.0,1,Красногвардейский,Гражданский проспект,7,38.2,16.0,9.8,21,21,2018,,Вторичка,,Евроремонт,1.0,1,2.0
294789393,6200000.0,1,Фрунзенский,Проспект Славы,12,29.2,15.3,6.6,2,9,1971,,Вторичка,Монолитный,Без,1.0,,1.0
294760891,6250000.0,1,Невский,Проспект Большевиков,18,39.1,22.6,7.3,1,9,1980,Наземная,Вторичка,Панельный,Косметический,1.0,,1.0
293749690,6249000.0,1,Красносельский,Проспект Ветеранов,13,34.9,22.3,7.6,2,11,2020,,Вторичка,Монолитный,Евроремонт,1.0,,2.0
289133479,6250000.0,1,Василеостровский,Приморская,13,26.0,17.4,,6,13,2023,,Новостройка,Монолитно-кирпичный,,,1,
293817309,6200000.0,2,Пушкинский,Купчино,6,51.0,29.5,9.0,5,25,2022,Наземная,Вторичка,Монолитный,Без,,1,
290196036,6300000.0,2,Невский,Ломоносовская,17,45.0,29.6,6.8,6,9,1964,Наземная,Вторичка,Панельный,Без,1.0,,1.0
290295294,6300000.0,1,Невский,Ломоносовская,15,33.8,12.9,12.3,10,25,2022,,Вторичка,Монолитный,Косметический,1.0,1,
280187295,6300000.0,2,Красносельский,Автово,12,42.8,27.9,5.2,5,5,,,Вторичка,Кирпичный,Без,1.0,,
293685429,6300024.0,1,Московский,,,24.61,18.1,,1,10,2025,Подземная,Новостройка,Монолитно-кирпичный,,,1,
291709859,6300000.0,3,Кировский,Проспект Ветеранов,7,42.1,30.0,5.3,3,5,1965,,Вторичка,Монолитный,Косметический,1.0,,2.0
294182368,6300000.0,1,Красносельский,Проспект Ветеранов,15,33.52,10.2,15.5,3,8,2023,Подземная,Новостройка,Монолитный,,1.0,1,2.0
283212952,6382880.0,1,Приморский,Беговая,13,32.8,12.6,11.0,1,17,2023,Гостевая,Новостройка,Монолитный,,,,
293548614,6350000.0,1,Приморский,Комендантский проспект,22,35.2,15.0,11.0,6,10,2017,,Вторичка,Блочный,Косметический,1.0,1,2.0
291788809,6390000.0,1,Красносельский,Проспект Ветеранов,9,35.4,20.1,7.7,7,14,1972,,Вторичка,Кирпичный,Косметический,1.0,1,2.0
285685163,6442374.0,1,Петродворцовый,Проспект Ветеранов,15,33.5,20.0,5.6,3,3,2022,"Подземная,",Новостройка,Монолитный,,1.0,,1.0
288652043,6400000.0,1,Приморский,Комендантский проспект,6,39.3,19.2,8.4,2,15,1999,Наземная,Вторичка,Панельный,Косметический,1.0,,2.0
281728076,6400000.0,1,Курортный,Беговая,30,40.0,22.5,6.0,1,3,1958,Наземная,Вторичка,Кирпичный,Косметический,1.0,,
294268776,6400000.0,1,Красносельский,Ленинский проспект,7,30.7,15.0,10.0,14,22,2010,,Вторичка,,Евроремонт,1.0,1,2.0
293474344,6400000.0,1,Московский,Звездная,17,32.86,10.0,15.0,2,5,2024,Подземная,Новостройка,Монолитный,,1.0,1,1.0
294660736,6494152.0,1,Василеостровский,Приморская,15,24.92,13.4,5.0,11,14,2024,-,Новостройка,Монолитный,,,,1.0
294465715,6496500.0,2,Приморский,Беговая,13,36.6,9.1,14.9,2,17,2023,Гостевая,Новостройка,Монолитный,,,,
286997002,6490000.0,2,Кировский,,,45.0,30.0,6.0,3,5,1968,Открытая,Вторичка,Монолитный,Евроремонт,1.0,1,
293786063,6400000.0,1,Московский,Звездная,12,35.31,10.7,15.7,2,5,2024,,Новостройка,Монолитный,,1.0,1,1.0
290448197,6525000.0,1,Фрунзенский,Бухарестская,3,26.4,10.0,8.9,16,18,2019,Подземная,Вторичка,Монолитный,Дизайнерский,,,2.0
294776665,6500000.0,2,Московский,Парк Победы,20,44.6,28.8,5.5,5,5,1963,Наземная,Вторичка,,Косметический,1.0,1,
293145667,6500000.0,1,Приморский,Озерки,13,34.2,10.7,16.8,6,15,2022,Наземная,Вторичка,Панельный,Косметический,1.0,1,2.0
293605050,6500000.0,1,Невский,Пролетарская,10,33.6,15.4,10.6,7,25,,,Вторичка,,Евроремонт,1.0,1,
290054488,6500000.0,1,Приморский,Комендантский проспект,9,31.1,16.5,9.0,21,24,2020,Наземная,Вторичка,Монолитно-кирпичный,Косметический,2.0,1,2.0
290492478,6500000.0,1,Красносельский,Проспект Ветеранов,14,35.82,11.4,18.3,1,8,2019,Подземная,Вторичка,Монолитный,Дизайнерский,1.0,,1.0
289512656,6500000.0,2,Пушкинский,,,41.7,28.0,5.2,1,5,1968,Наземная,Вторичка,Кирпичный,Косметический,1.0,,
294733351,6500000.0,2,Кировский,Проспект Ветеранов,6,49.0,35.0,6.0,4,5,1968,,Вторичка,Панельный,Косметический,,1,
